player_id,matches_played,goals_scored,assists,yellow_cards,red_cards,minutes_played,pass_accuracy,tackles,saves,star_player,is_valid,data_quality_flag
11291,26,7,18,3,0,2894,64.300003051757813,16,0,True,Valid,VALID
11292,9,5,2,4,1,2121,78.300003051757813,8,16,True,Valid,VALID
11293,29,8,0,4,0,1051,84.900001525878906,8,16,True,Valid,VALID
11294,21,25,10,5,0,2420,79.599998474121094,47,11,True,Valid,VALID
11295,43,18,1,0,1,1570,84.5,25,16,True,Valid,VALID
11296,27,10,9,1,2,2350,87.400001525878906,37,7,True,Valid,VALID
11297,42,29,0,2,0,105,80,6,18,True,Valid,VALID
11298,35,3,8,2,1,2156,51.099998474121094,48,14,True,Not Valid,STAR_WITH_LOW_STAMINA
11299,41,3,4,8,0,1205,52.099998474121094,40,18,True,Valid,VALID
11300,24,9,3,9,0,4021,74.699996948242188,46,13,True,Valid,VALID
11301,40,25,12,8,0,590,78.400001525878906,42,15,True,Not Valid,STAR_WITH_LOW_STAMINA
11302,36,22,13,5,0,1796,85,22,5,True,Valid,VALID
11303,31,18,17,0,0,512,86.599998474121094,33,0,True,Valid,VALID
11304,29,21,1,7,0,2129,63.900001525878906,40,7,True,Valid,VALID
11305,49,1,11,4,0,1161,84.699996948242188,25,12,True,Valid,VALID
11306,41,26,2,5,1,1602,86.5,13,13,True,Valid,VALID
11307,29,16,8,9,1,1432,91.099998474121094,11,8,True,Valid,VALID
11308,33,3,18,0,0,174,63.299999237060547,13,2,True,Valid,VALID
11309,8,1,17,5,0,3848,62.900001525878906,28,18,True,Not Valid,STAR_WITH_LOW_STAMINA
11310,1,1,3,9,0,2999,69.800003051757813,11,19,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
11311,16,20,3,7,2,2025,63.599998474121094,7,13,True,Valid,VALID
11312,17,15,10,9,1,4015,83.699996948242188,23,7,True,Valid,VALID
11313,5,4,17,3,2,489,76.5,16,6,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
11314,10,10,8,2,0,4031,73.300003051757813,27,15,True,Valid,VALID
11315,15,17,12,7,0,2608,69.900001525878906,37,19,True,Valid,VALID
11316,19,25,19,8,1,3444,61.599998474121094,25,9,True,Valid,VALID
11317,42,18,16,1,1,1487,67.300003051757813,39,5,True,Not Valid,STAR_WITH_LOW_STAMINA
11318,41,20,5,1,0,280,54.400001525878906,40,3,True,Valid,VALID
11319,20,24,8,3,1,1742,73.699996948242188,46,10,True,Valid,VALID
11320,25,26,19,4,1,3275,50.900001525878906,45,3,True,Not Valid,STAR_WITH_LOW_STAMINA
11321,7,18,15,8,0,3864,74.5,1,7,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
11322,42,16,5,0,2,2340,62.200000762939453,12,10,True,Valid,VALID
11323,38,16,6,9,1,2881,59.599998474121094,41,0,True,Valid,VALID
11324,35,11,17,4,0,2293,70.400001525878906,25,18,True,Valid,VALID
11325,8,1,9,4,0,2019,78.199996948242188,17,17,True,Valid,VALID
11326,11,28,2,0,1,2385,77,44,14,True,Valid,VALID
11327,49,29,4,3,2,1367,76.5,36,6,True,Not Valid,STAR_WITH_LOW_STAMINA
11328,4,4,2,9,0,3180,89.5,11,3,True,Not Valid,YELLOW_CARDS_GT_MATCHES
11329,28,3,0,0,2,2211,89.900001525878906,4,18,True,Valid,VALID
11330,3,15,9,0,0,1346,89.599998474121094,30,9,True,Not Valid,STAR_WITH_LOW_STAMINA
11331,11,9,3,9,0,445,74.699996948242188,12,15,True,Valid,VALID
11332,38,23,4,0,2,2704,63,0,15,True,Valid,VALID
11333,18,13,12,2,0,4008,54.299999237060547,35,5,True,Not Valid,STAR_WITH_LOW_STAMINA
11334,17,15,13,8,0,223,75.400001525878906,8,11,True,Not Valid,STAR_WITH_LOW_STAMINA
11335,34,26,14,7,1,2100,58,34,1,True,Valid,VALID
11336,46,9,4,1,2,2254,65.099998474121094,17,8,True,Not Valid,STAR_WITH_LOW_STAMINA
11337,13,5,0,8,0,253,90.800003051757813,42,14,False,Valid,VALID
11338,36,3,2,0,1,2536,60.799999237060547,14,0,True,Valid,VALID
11339,33,5,5,7,0,799,73.900001525878906,42,18,True,Valid,VALID
11340,2,21,4,6,0,1807,85.599998474121094,47,5,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
11341,46,8,5,3,2,2417,54.099998474121094,26,16,True,Not Valid,STAR_WITH_LOW_STAMINA
11342,22,7,1,5,2,1372,70.400001525878906,14,19,True,Valid,VALID
11343,12,6,17,9,2,3780,78.300003051757813,37,4,True,Valid,VALID
11344,32,11,8,1,0,3266,74.5,21,9,True,Not Valid,STAR_WITH_LOW_STAMINA
11345,8,11,2,3,0,323,71,47,13,True,Valid,VALID
11346,45,16,0,5,1,3591,94,16,2,True,Valid,VALID
11347,38,18,9,9,0,1392,83.900001525878906,23,10,True,Valid,VALID
11348,18,12,1,4,1,105,59,19,1,False,Valid,VALID
11349,18,11,6,7,2,1086,55.599998474121094,38,9,True,Valid,VALID
11350,18,26,1,6,2,4401,57.099998474121094,20,14,True,Not Valid,STAR_WITH_LOW_STAMINA
11351,40,25,0,2,2,2523,79.800003051757813,5,5,True,Valid,VALID
11352,9,26,15,6,2,4326,85.800003051757813,44,6,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
11353,8,6,15,7,0,2676,61,39,2,True,Not Valid,STAR_WITH_LOW_STAMINA
11354,46,9,15,1,0,3888,93.5,10,0,True,Valid,VALID
11355,25,9,10,8,2,485,81.900001525878906,4,7,True,Not Valid,STAR_WITH_LOW_STAMINA
11356,45,29,8,1,1,3067,73.5,15,1,True,Valid,VALID
11357,25,28,18,1,0,4409,70.099998474121094,18,10,True,Valid,VALID
11358,46,28,6,1,2,3702,77.800003051757813,19,15,True,Valid,VALID
11359,37,27,14,2,0,803,88.400001525878906,16,2,True,Valid,VALID
11360,1,25,5,7,0,2767,86.599998474121094,17,18,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
11361,3,6,19,9,0,3948,52.400001525878906,13,11,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
11362,41,15,6,4,0,630,84.699996948242188,17,11,True,Valid,VALID
11363,31,15,3,4,1,3084,60.099998474121094,6,6,True,Valid,VALID
11364,5,11,16,6,0,2781,92.300003051757813,14,5,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
11365,46,29,4,9,1,1337,72.099998474121094,2,17,True,Valid,VALID
11366,9,24,7,3,1,613,56.799999237060547,20,16,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
11367,21,29,1,3,1,3466,60.700000762939453,47,10,True,Valid,VALID
11368,22,24,3,5,1,3935,51.599998474121094,41,13,True,Valid,VALID
11369,22,9,19,6,1,1608,94.5,20,12,True,Valid,VALID
11370,6,25,18,4,1,3345,69.199996948242188,23,0,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
11371,16,16,6,6,1,3590,62.299999237060547,2,1,True,Valid,VALID
11372,15,7,9,2,0,2261,72.5,17,14,True,Valid,VALID
11373,31,6,17,7,2,3344,73.699996948242188,0,16,True,Valid,VALID
11374,38,17,2,0,0,4046,56.599998474121094,37,3,True,Valid,VALID
11375,29,12,11,1,1,2753,65.300003051757813,1,19,True,Not Valid,STAR_WITH_LOW_STAMINA
11376,48,16,7,8,2,3500,93.900001525878906,9,16,True,Valid,VALID
11377,44,6,4,9,2,2620,82,47,10,True,Valid,VALID
11378,27,9,17,3,0,3655,71.699996948242188,17,3,True,Valid,VALID
11379,29,23,8,5,1,3477,94.5,49,18,True,Not Valid,STAR_WITH_LOW_STAMINA
11380,4,19,11,0,2,86,61.700000762939453,48,12,True,Not Valid,STAR_WITH_LOW_STAMINA
11381,27,9,4,9,1,377,94.599998474121094,2,13,True,Not Valid,STAR_WITH_LOW_STAMINA
11382,33,16,4,8,2,3104,63.900001525878906,41,6,True,Valid,VALID
11383,39,8,9,1,0,834,83.400001525878906,37,14,True,Valid,VALID
11384,32,29,2,9,2,4008,67.800003051757813,29,14,True,Valid,VALID
11385,34,22,12,7,0,1455,87.5,36,1,True,Valid,VALID
11386,18,14,11,3,1,4403,82.300003051757813,6,18,True,Not Valid,STAR_WITH_LOW_STAMINA
11387,31,0,11,8,2,1252,80.400001525878906,25,17,True,Valid,VALID
11388,46,17,19,9,0,3652,93.099998474121094,20,13,True,Valid,VALID
11389,23,13,3,9,0,1994,56,43,4,True,Valid,VALID
11390,30,26,12,9,1,2127,54,34,1,True,Valid,VALID
11391,12,16,7,3,2,1461,92.900001525878906,4,15,True,Valid,VALID
11392,18,6,9,0,2,2465,87.900001525878906,14,9,True,Valid,VALID
11393,32,21,0,1,1,537,67.300003051757813,48,5,True,Not Valid,STAR_WITH_LOW_STAMINA
11394,24,14,11,3,2,3766,57,0,14,True,Valid,VALID
11395,1,28,8,1,0,2371,69.300003051757813,17,6,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
11396,16,10,17,5,1,862,66,37,9,True,Valid,VALID
11397,31,25,6,5,1,495,80.199996948242188,4,5,True,Not Valid,STAR_WITH_LOW_STAMINA
11398,43,25,5,5,0,486,81.099998474121094,26,8,True,Not Valid,STAR_WITH_LOW_STAMINA
11399,21,15,5,3,0,1918,76.099998474121094,4,11,True,Valid,VALID
11400,37,1,11,3,2,3799,52.799999237060547,36,15,True,Valid,VALID
11401,42,25,17,0,0,2830,75,39,2,True,Not Valid,STAR_WITH_LOW_STAMINA
11402,45,20,19,7,2,1811,58.700000762939453,28,7,True,Valid,VALID
11403,29,13,19,6,1,2932,66.300003051757813,24,19,True,Valid,VALID
11404,8,7,19,0,1,4276,53.299999237060547,47,11,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
11405,34,8,1,0,0,3013,76.099998474121094,13,5,True,Valid,VALID
11406,45,27,13,4,2,2287,91,15,15,True,Not Valid,STAR_WITH_LOW_STAMINA
11407,44,28,16,7,0,4101,71.300003051757813,36,12,True,Valid,VALID
11408,46,2,7,6,2,3154,72,12,14,True,Not Valid,STAR_WITH_LOW_STAMINA
11409,25,18,4,2,1,42,71.5,19,2,True,Valid,VALID
11410,39,19,19,0,0,3546,76.199996948242188,33,15,True,Valid,VALID
11411,42,29,10,1,0,3466,52.400001525878906,6,2,True,Valid,VALID
11412,22,19,2,6,2,1410,72.5,22,18,True,Valid,VALID
11413,37,9,11,2,0,850,77.699996948242188,12,1,True,Valid,VALID
11414,12,20,14,6,1,1369,52.5,16,10,True,Valid,VALID
11415,38,6,10,3,1,1849,94.599998474121094,26,10,True,Valid,VALID
11416,16,12,18,1,0,3149,67.699996948242188,46,3,True,Valid,VALID
11417,8,25,10,3,0,1111,73.300003051757813,49,11,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
11418,44,4,19,4,0,2810,69.800003051757813,47,11,True,Valid,VALID
11419,9,22,15,9,0,3472,68.400001525878906,17,4,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
11420,21,1,7,4,2,922,61.400001525878906,41,19,True,Valid,VALID
11421,30,29,7,5,1,3154,87.400001525878906,14,11,True,Valid,VALID
11422,11,13,0,9,0,1255,66.800003051757813,17,17,True,Valid,VALID
11423,18,23,0,9,2,2230,73.800003051757813,2,4,True,Valid,VALID
11424,37,20,0,6,0,3149,87.199996948242188,6,3,True,Not Valid,STAR_WITH_LOW_STAMINA
11425,13,14,5,7,2,3326,85.800003051757813,48,18,True,Valid,VALID
11426,37,13,0,6,1,1674,65.800003051757813,45,14,True,Valid,VALID
11427,33,3,8,2,1,3823,82.699996948242188,0,1,True,Valid,VALID
11428,42,14,9,3,1,1784,90.099998474121094,24,1,True,Valid,VALID
11429,45,1,14,2,2,4077,86.599998474121094,17,12,True,Valid,VALID
11430,10,21,8,1,2,3537,74.300003051757813,46,19,True,Valid,VALID
11431,37,10,12,7,0,4478,57.799999237060547,34,17,True,Valid,VALID
11432,11,0,13,2,0,1383,83.699996948242188,13,9,True,Valid,VALID
11433,21,28,14,9,2,1622,50.400001525878906,29,17,True,Valid,VALID
11434,34,10,3,2,0,1880,81.5,0,11,True,Valid,VALID
11435,37,18,11,4,0,3737,62.200000762939453,36,13,True,Not Valid,STAR_WITH_LOW_STAMINA
11436,19,24,12,0,2,1056,94.599998474121094,16,7,True,Valid,VALID
11437,35,1,6,6,2,821,62.599998474121094,28,2,True,Valid,VALID
11438,29,9,14,2,0,2418,66.300003051757813,41,16,True,Not Valid,STAR_WITH_LOW_STAMINA
11439,35,24,1,6,2,2588,57.799999237060547,9,0,True,Not Valid,STAR_WITH_LOW_STAMINA
11440,1,2,5,1,1,1110,71.099998474121094,35,1,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
11441,44,13,4,8,0,1325,60.700000762939453,47,1,True,Valid,VALID
11442,46,6,0,9,2,1020,62.599998474121094,10,5,True,Valid,VALID
11443,8,15,9,4,0,4222,50.400001525878906,12,13,True,Valid,VALID
11444,37,18,18,7,0,2446,57.5,31,1,True,Valid,VALID
11445,32,12,7,5,1,2224,65.599998474121094,22,18,True,Valid,VALID
11446,32,6,14,2,2,1740,55.299999237060547,41,9,True,Not Valid,STAR_WITH_LOW_STAMINA
11447,39,4,1,5,2,904,74,23,5,True,Not Valid,STAR_WITH_LOW_STAMINA
11448,49,6,12,1,1,1984,91.400001525878906,35,11,True,Valid,VALID
11449,30,23,3,2,2,501,80.199996948242188,1,16,True,Not Valid,STAR_WITH_LOW_STAMINA
11450,24,22,2,4,1,1680,50.900001525878906,1,18,True,Valid,VALID
11451,14,8,0,0,0,2255,75.699996948242188,27,3,True,Valid,VALID
11452,8,8,15,1,1,2001,83.900001525878906,37,4,True,Valid,VALID
11453,47,23,9,6,2,4243,83.099998474121094,14,8,True,Valid,VALID
11454,29,12,5,8,0,2994,52.599998474121094,16,0,True,Valid,VALID
11455,5,23,4,8,1,2157,73.199996948242188,23,5,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
11456,9,17,16,6,2,2427,52.5,22,9,True,Not Valid,STAR_WITH_LOW_STAMINA
11457,26,16,3,4,0,476,79,46,1,True,Valid,VALID
11458,21,9,19,8,2,264,74.599998474121094,7,14,True,Valid,VALID
11459,47,13,11,9,2,1352,73.800003051757813,18,3,True,Valid,VALID
11460,31,3,17,2,2,3365,83,43,9,True,Valid,VALID
11461,44,27,1,3,2,1791,92,22,16,True,Valid,VALID
11462,3,12,10,4,0,3752,53.400001525878906,11,10,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
11463,43,1,8,5,1,2963,59.599998474121094,46,3,True,Valid,VALID
11464,9,23,5,4,1,1013,76.400001525878906,17,15,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
11465,41,1,5,6,2,3507,51.099998474121094,9,7,True,Valid,VALID
11466,36,7,4,0,0,3016,56.099998474121094,19,15,True,Valid,VALID
11467,18,2,2,3,1,2274,59.900001525878906,30,16,True,Valid,VALID
11468,30,13,4,1,0,4335,57.299999237060547,28,14,True,Valid,VALID
11469,28,17,11,7,2,276,85.099998474121094,36,3,True,Not Valid,STAR_WITH_LOW_STAMINA
11470,25,2,9,7,0,2842,55.599998474121094,13,2,True,Valid,VALID
11471,38,9,9,4,2,1969,81.300003051757813,7,14,True,Valid,VALID
11472,35,10,16,8,1,3296,80.400001525878906,20,6,True,Not Valid,STAR_WITH_LOW_STAMINA
11473,11,5,3,7,0,2891,85.300003051757813,31,5,True,Valid,VALID
11474,30,1,14,7,1,3701,67.900001525878906,39,12,True,Valid,VALID
11475,7,28,17,0,2,3414,87.300003051757813,32,1,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
11476,13,25,17,0,1,3782,59.799999237060547,8,15,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
11477,20,23,16,9,1,1255,66.400001525878906,11,3,True,Valid,VALID
11478,38,13,16,2,2,1244,89.900001525878906,24,7,True,Valid,VALID
11479,40,18,18,5,0,363,79.099998474121094,37,12,True,Valid,VALID
11480,11,24,13,8,0,4366,69.300003051757813,20,0,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
11481,46,21,15,0,2,4006,69.5,47,17,True,Not Valid,STAR_WITH_LOW_STAMINA
11482,48,8,11,6,2,1314,55,41,18,True,Not Valid,STAR_WITH_LOW_STAMINA
11483,45,16,10,3,2,1804,53.200000762939453,0,15,True,Valid,VALID
11484,38,18,14,1,1,1599,60.299999237060547,12,12,True,Valid,VALID
11485,44,26,18,8,2,2109,68.599998474121094,19,15,True,Valid,VALID
11486,32,6,6,1,1,3237,58.299999237060547,9,14,True,Valid,VALID
11487,11,2,1,1,1,3334,52.099998474121094,32,16,True,Valid,VALID
11488,15,29,13,6,0,3990,75.800003051757813,23,17,True,Valid,VALID
11489,20,8,15,3,2,3649,88.5,19,16,True,Valid,VALID
11490,44,27,5,9,2,1318,73.900001525878906,16,3,True,Valid,VALID
11491,22,5,6,2,2,3368,76.300003051757813,23,10,True,Valid,VALID
11492,14,22,15,6,1,1738,83.5,48,19,True,Not Valid,STAR_WITH_LOW_STAMINA
11493,15,19,11,8,0,3851,61.900001525878906,38,2,True,Valid,VALID
11494,16,12,6,7,1,542,74.699996948242188,34,1,True,Valid,VALID
11495,29,29,4,9,2,3193,60.299999237060547,49,19,True,Valid,VALID
11496,19,16,2,5,0,84,91.599998474121094,47,9,True,Valid,VALID
11497,0,22,11,9,2,2733,72.900001525878906,13,18,True,Not Valid,YELLOW_CARDS_GT_MATCHES
11498,12,18,17,6,1,2235,51.900001525878906,2,16,True,Valid,VALID
11499,9,16,13,0,1,998,65,38,1,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
11500,36,10,18,7,2,1017,70.099998474121094,0,17,True,Not Valid,STAR_WITH_LOW_STAMINA
11501,0,29,3,5,2,1278,63,37,15,True,Not Valid,STAR_WITH_LOW_STAMINA
11502,13,24,12,9,2,2413,75.599998474121094,39,18,True,Valid,VALID
11503,13,9,10,9,2,2214,56.700000762939453,0,7,True,Valid,VALID
11504,9,22,5,0,0,2799,53.5,16,3,True,Valid,VALID
11505,37,1,17,0,0,134,55.700000762939453,39,2,True,Not Valid,STAR_WITH_LOW_STAMINA
11506,6,23,8,6,2,1642,81.5,46,3,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
11507,26,3,5,0,0,2740,91.199996948242188,21,5,True,Valid,VALID
11508,46,10,1,8,2,2955,92.5,36,8,True,Valid,VALID
11509,1,9,7,0,1,477,66,26,9,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
11510,3,10,16,9,2,1875,55.299999237060547,15,0,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
11511,39,7,1,2,0,1896,59,3,11,True,Valid,VALID
11512,16,6,8,2,2,1514,55.099998474121094,39,10,True,Not Valid,STAR_WITH_LOW_STAMINA
11513,19,24,17,3,1,3414,94.099998474121094,32,16,True,Not Valid,STAR_WITH_LOW_STAMINA
11514,6,18,11,2,1,2762,90,15,1,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
11515,5,15,2,8,1,1619,66,29,11,True,Not Valid,STAR_WITH_LOW_STAMINA
11516,7,11,7,4,2,3417,66.800003051757813,5,0,True,Valid,VALID
11517,9,29,12,8,2,377,90.900001525878906,23,8,True,Not Valid,STAR_WITH_LOW_STAMINA
11518,24,8,6,5,1,3869,91.300003051757813,34,13,True,Valid,VALID
11519,3,28,12,9,1,4088,80.900001525878906,18,0,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
11520,15,7,6,3,0,3374,78.800003051757813,27,19,True,Valid,VALID
11521,7,27,18,1,2,1907,66.300003051757813,20,6,True,Not Valid,STAR_WITH_LOW_STAMINA
11522,48,23,8,5,1,577,76.800003051757813,13,5,True,Valid,VALID
11523,49,13,11,5,2,911,57.900001525878906,35,8,True,Valid,VALID
11524,36,15,2,5,2,237,76.199996948242188,13,3,True,Valid,VALID
11525,23,0,18,4,2,339,80.900001525878906,29,6,True,Valid,VALID
11526,17,29,15,9,0,4291,86.699996948242188,36,12,True,Valid,VALID
11527,3,7,10,7,1,1575,79.800003051757813,44,19,True,Not Valid,STAR_WITH_LOW_STAMINA
11528,22,20,0,7,1,1359,78.699996948242188,49,0,True,Valid,VALID
11529,22,24,15,3,1,614,68.400001525878906,16,15,True,Valid,VALID
11530,4,27,5,3,0,2220,66.800003051757813,48,7,True,Not Valid,STAR_WITH_LOW_STAMINA
11531,48,5,15,0,0,1224,93.400001525878906,17,8,True,Valid,VALID
11532,11,1,19,8,0,1954,63.799999237060547,32,17,True,Not Valid,STAR_WITH_LOW_STAMINA
11533,0,15,7,7,0,3072,76,30,0,True,Not Valid,YELLOW_CARDS_GT_MATCHES
11534,5,16,1,9,0,4350,53.799999237060547,25,17,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
11535,23,5,13,6,2,2332,71.599998474121094,43,1,True,Valid,VALID
11536,14,11,1,3,2,3213,88.599998474121094,23,16,True,Valid,VALID
11537,44,7,3,6,2,1516,78,38,19,True,Valid,VALID
11538,12,4,17,0,2,24,75.099998474121094,32,9,True,Valid,VALID
11539,11,28,11,7,2,3202,88.900001525878906,48,13,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
11540,27,2,11,2,0,976,57.599998474121094,8,11,True,Valid,VALID
11541,13,10,1,6,1,536,67.699996948242188,44,18,True,Valid,VALID
11542,37,9,4,0,2,1465,77.5,24,8,True,Not Valid,STAR_WITH_LOW_STAMINA
11543,16,7,0,4,1,2727,62,40,8,True,Not Valid,STAR_WITH_LOW_STAMINA
11544,47,13,17,9,2,232,59.099998474121094,30,18,True,Valid,VALID
11545,10,4,3,7,0,223,91.099998474121094,23,11,False,Valid,VALID
11546,35,29,4,5,1,1192,70.699996948242188,5,12,True,Valid,VALID
11547,27,28,12,6,1,2444,70.599998474121094,30,0,True,Valid,VALID
11548,42,12,1,3,0,1936,70.5,16,15,True,Valid,VALID
11549,24,22,10,9,0,1697,85,25,18,True,Valid,VALID
11550,11,20,9,4,0,1229,71.5,36,13,True,Not Valid,STAR_WITH_LOW_STAMINA
11551,36,28,13,8,0,4379,52.5,12,12,True,Not Valid,STAR_WITH_LOW_STAMINA
11552,48,25,17,0,0,479,88.300003051757813,4,14,True,Valid,VALID
11553,19,13,11,9,1,4265,89.699996948242188,7,18,True,Valid,VALID
11554,27,23,18,3,0,110,51.299999237060547,24,19,True,Not Valid,STAR_WITH_LOW_STAMINA
11555,15,11,6,8,2,3074,53.900001525878906,24,0,True,Valid,VALID
11556,7,13,0,3,2,3899,62.700000762939453,32,11,True,Valid,VALID
11557,8,0,14,2,0,3740,68.400001525878906,10,14,True,Not Valid,STAR_WITH_LOW_STAMINA
11558,27,7,1,1,1,990,52,14,7,True,Valid,VALID
11559,2,28,16,3,1,2304,62.700000762939453,12,9,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
11560,44,14,8,5,1,4001,79.199996948242188,30,6,True,Valid,VALID
11561,37,24,7,3,1,1194,94.300003051757813,21,4,True,Valid,VALID
11562,45,29,8,8,0,1623,59.299999237060547,22,18,True,Valid,VALID
11563,40,8,6,5,1,2940,59.799999237060547,1,10,True,Valid,VALID
11564,34,7,11,3,2,1687,84,44,0,True,Not Valid,STAR_WITH_LOW_STAMINA
11565,38,26,4,1,0,3610,78.5,34,12,True,Valid,VALID
11566,43,27,2,4,1,1868,55.200000762939453,5,14,True,Valid,VALID
11567,15,0,15,9,2,328,66,10,14,True,Not Valid,STAR_WITH_LOW_STAMINA
11568,4,27,0,9,0,4261,89.099998474121094,5,17,True,Not Valid,STAR_WITH_LOW_STAMINA
11569,4,13,14,1,1,2499,65.900001525878906,33,12,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
11570,34,23,13,0,2,2586,79.599998474121094,26,3,True,Valid,VALID
11571,41,27,10,3,2,1506,86.099998474121094,45,18,True,Valid,VALID
11572,25,8,10,2,0,1833,92.300003051757813,46,8,True,Valid,VALID
11573,8,6,7,0,1,2225,73.699996948242188,13,12,True,Valid,VALID
11574,45,4,18,3,1,3198,91.900001525878906,4,4,True,Valid,VALID
11575,29,7,11,6,0,1296,59.400001525878906,6,8,True,Valid,VALID
11576,35,21,11,5,2,2018,69.099998474121094,14,19,True,Valid,VALID
11577,26,18,13,6,1,1253,57.599998474121094,42,5,True,Valid,VALID
11578,0,6,19,2,0,990,67.599998474121094,19,14,True,Not Valid,YELLOW_CARDS_GT_MATCHES
11579,47,4,11,6,0,3945,87.900001525878906,24,15,True,Not Valid,STAR_WITH_LOW_STAMINA
11580,44,15,9,9,1,1334,56.5,11,11,True,Valid,VALID
11581,25,25,13,2,2,363,54.200000762939453,29,10,True,Valid,VALID
11582,9,14,0,5,2,3664,74.699996948242188,44,5,True,Valid,VALID
11583,3,24,12,5,0,2782,53.400001525878906,48,4,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
11584,47,26,9,2,1,684,65.900001525878906,9,12,True,Valid,VALID
11585,3,6,12,1,0,3854,50.900001525878906,5,2,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
11586,3,10,0,4,1,767,73.699996948242188,48,6,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
11587,37,3,6,1,0,2653,68.800003051757813,19,8,True,Valid,VALID
11588,8,22,11,3,2,587,83.199996948242188,38,12,True,Not Valid,STAR_WITH_LOW_STAMINA
11589,33,29,9,7,0,676,88.300003051757813,35,11,True,Valid,VALID
11590,4,10,13,4,0,139,87.300003051757813,33,7,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
11591,30,23,15,4,2,1558,73.800003051757813,41,5,True,Valid,VALID
11592,35,9,14,8,2,2670,79.199996948242188,22,1,True,Valid,VALID
11593,32,28,8,9,0,2112,92.699996948242188,36,17,True,Not Valid,STAR_WITH_LOW_STAMINA
11594,12,22,1,9,1,1404,71.699996948242188,15,10,True,Valid,VALID
11595,10,8,1,8,1,3804,74.5,33,14,True,Valid,VALID
11596,36,8,4,8,0,315,70.800003051757813,33,0,True,Valid,VALID
11597,34,23,13,2,0,1315,58.200000762939453,20,19,True,Not Valid,STAR_WITH_LOW_STAMINA
11598,39,3,9,8,2,4362,70.400001525878906,25,8,True,Valid,VALID
11599,49,23,15,1,2,1399,88.199996948242188,6,6,True,Valid,VALID
11600,48,24,2,9,1,4245,61.900001525878906,44,11,True,Not Valid,STAR_WITH_LOW_STAMINA
11601,46,16,18,9,1,3540,71.5,0,8,True,Valid,VALID
11602,17,14,15,7,0,4081,75.099998474121094,14,2,True,Valid,VALID
11603,29,0,0,7,2,2288,69.300003051757813,1,15,True,Valid,VALID
11604,38,20,11,3,2,243,94.5,34,6,True,Valid,VALID
11605,12,4,14,4,0,621,82.800003051757813,8,9,True,Valid,VALID
11606,4,1,14,6,1,3692,92.900001525878906,17,5,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
11607,41,27,4,1,0,2207,59.400001525878906,9,18,True,Not Valid,STAR_WITH_LOW_STAMINA
11608,5,29,8,3,0,3983,72.400001525878906,23,12,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
11609,47,8,14,1,0,3639,78,15,18,True,Valid,VALID
11610,5,4,5,4,2,4227,59.5,6,6,True,Valid,VALID
11611,44,3,1,9,0,608,63.400001525878906,6,4,False,Valid,VALID
11612,2,20,13,9,1,2246,64.5,41,7,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
11613,49,1,2,8,1,3110,87.400001525878906,40,4,True,Valid,VALID
11614,28,19,8,6,0,1969,52.099998474121094,39,6,True,Not Valid,STAR_WITH_LOW_STAMINA
11615,20,23,1,9,1,2143,71.599998474121094,1,18,True,Not Valid,STAR_WITH_LOW_STAMINA
